,reviewerID,asin,reviewText,Category,unixReviewTime,overall,sentiment,Clean_Reviews,textblob_polarity,textblob_sentiment,afin_polarity,afin_sentiment,vader_sentiment
1194,A14OQ67LM79KW3,0763855553,"Just to let everybody know who reads this review I am not an office expert I have office because I need it a few times a year.

So what I'm going to base my review on Is the ease and convenience of office 365 compared to the way the box software works. it is so much more affordable if you have more than 1 computer or device.

  So I'll start from the very beginning with my experience with office 365.

  You get a rather small box in the mail and when you open it up there's a business sized card in the box. I suggest you immediately take a picture of the key with your cell phone that way if you lose the box or damage the key you still retain the product key.

  You navigate to the website on the card
Put your product key and verifies it immediately then you log into your Microsoft account if you have one if you don't at this time you can easily and quickly make one.
  And then you can download office and you're up and ready to go it's literally that quick.

  What's great about office 365 is you can use it on up to five computers which is really cool. and with being able to save your work on the cloud it's accessible to all of the computers that you have this office  on.

  The downloading of office if I remember correctly was about a gig in size so if you're bandwidth limited this could take a little time.

  Another neat thing is within that five computers they could be Mac or PC --I'm in a all mac household and everything worked without a hitch.

And the best thing about it is the price I usually have to have a current version of office on my computer even though I don't use it every day and this seems like a fairly affordable way to do it especially with Amazon's discounted price.

 you can also install it on up to five smartphones as well --it actually works with the iPhone .I only played with it for a little bit on there, I don't see me using it very often but if you're in a pinch you can have it there.

So overall if you need office this is a good, affordable, easy way to get it on all of the computers in your household.

hope this helps you  !!!",Softwares,2013-09-29,4,positive,let everybody know reads review not office expert office need times year im going base review ease convenience office compared way software works much affordable computer device ill start beginning experience office get rather small mail open theres business sized card suggest immediately take picture key cell phone way lose damage key still retain key navigate website card put key verifies immediately log microsoft account one dont time easily quickly make one download office youre ready go literally quick whats great office five computers really cool able save work cloud accessible computers office downloading office remember correctly gig size youre bandwidth limited could take little time another neat thing within five computers could mac pc im mac household everything worked without hitch best thing price usually current version office computer even though dont every day seems fairly affordable way especially amazons discounted price also install five smartphones well actually works iphone played little bit dont see using often but youre pinch overall need office good affordable easy way get computers household hope helps,0.14550264550264552,positive,19.0,positive,positive
1195,A17A1KTVI3DG6U,0763855553,"We have several computers in my house, and I was looking for an economical option. Considering the fact that I probably go through a primary PC for work about once every two years, the price point of the Key Card was very attractive to me.

As far as the software itself, the tweaks took a little getting used to, as always; but, after using them for a while now, I definitely prefer the new Word and Excel to their predecessors. Of course, there will always be some things that can be done without, like having to select a new page, or blank workbook from among templates every time the program is opened, or the cutesy graphics around the borders of the applications.

Office is still a five star product in my book. Perhaps even more so now that Microsoft is offering different licensing options.",Softwares,2013-09-29,5,positive,several computers house looking economical option considering fact probably go primary pc work every two years price point key card attractive far software tweaks took little getting always but using definitely prefer new word excel predecessors course always things done without select new page blank workbook among templates every time program opened cutesy graphics around borders applications office still five star book perhaps even microsoft offering different licensing options,0.14043560606060604,positive,2.0,positive,positive
1196,AZZ5ASC403N74,0763855553,"Microsoft Office is pretty much the standard software used by most businesses and individuals.  This version contains Word for word processing, Excel for spreadsheets, PowerPoint for presentations, OneNote to help keep you and projects organized, and Outlook to manage your email.  This is the version that can be installed on up to five devices and is only valid for a one year subscription.  I'm not a fan of this type of subscription, but the cost is lower than buying the one pc version, and this can be used on windows tablets and phones, as well.  It's just a matter of determining how you will use this software and deciding which version is right for you.  For those who prefer cloud storage, 27GB on MS SkyDrive is included with this subscription.  This means you can log in from any pc and access the documents you have stored there. (like google drive)  Although, I have not used this feature, the documentation states that you receive 60 minutes per month of Skype international calling.  If you are updating from Office 2007 or 2010, you shouldn't have too much of a learning curve.  The change from Office 2003 (if you are still using that version) is pretty drastic, though.  There are many tutorials on the MS website to help you along.  I've used this software for years, and recommend it highly. I'm particularly fond of the Outlook mail program, and wouldn't get a version that doesn't include it.",Softwares,2013-09-29,5,positive,microsoft office pretty much standard software businesses individuals version contains word word processing excel spreadsheets powerpoint presentations onenote help keep projects organized outlook manage email version installed five devices valid one year subscription im not fan type subscription but cost lower buying one pc version windows tablets phones well matter determining software deciding version right prefer cloud storage 27gb ms skydrive included subscription means log pc access documents stored google drive although not feature documentation states receive minutes per month skype international calling updating office shouldnt much learning curve change office still using version pretty drastic though many tutorials ms website help along ive software years recommend highly im particularly fond outlook mail program wouldnt get version doesnt include,0.20654761904761906,positive,14.0,positive,positive
1197,A23WE2XLY1MROA,0763855553,"The most important thing to realize when selecting this product is that it is a 1 year license. In other words, you will need to repurchase Office, or at least a new subscription, in a year. There are multiple packages for Microsoft Office 2013, each slightly different, with a different cost. I recommend looking up a chart and comparing each before making a purchase. (The basic version, 1 user, no time limit is&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Microsoft-Office-Home-and-Business-2013-license-T5D-01575/dp/B00FL48BHY/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Microsoft Office Home and Business 2013 - license (T5D-01575) -</a>.)

Office 365 w/ a 1 year subscription contains a bonanza-
-Word, Excel, PowerPoint, Outlook, OneNote, Publisher, and Access
-SkyDrive with 27 gb of storage, free for a year
-Skype with 60 minutes of international calls free per month
-Licenses for 5 computers (either PCs or Macs)

However, there are notable exceptions for macs-
-OneNote, Publisher, and Access are not available for Macs.
-Office 2013 is PC only; Macs receive Office 2011. (The updated mac version is produced the year after the PC version, therefore expect Office 2014 for Macs.)

If you are buying for PCs there are few changes in 2013 from Office 2010, but if you have an earlier version, the update is likely worth it. Similarly, if you are buying for Macs and don't already have Office 2011 it may be worth the purchase, but otherwise wait until next year.

The registration process is clear and easy to complete, registration of further computers is also simple, and adding the subscription to your skype account is as simple as putting in your password. Unfortunately the installation process is not so simple. Although the installation problems on the Mac were eventually sorted out; on the PC it eventually ""failed"" and could not be completed, desite entirely uninstalling previous versions and spening more than 3 hours following various instructions.",Softwares,2013-09-28,2,negative,important thing realize selecting year license words need repurchase office least new subscription year multiple packages microsoft office slightly different different cost recommend looking chart comparing making purchase basic version user no time limit isnbspa datahookproductlinklinked classalinknormal hrefmicrosoftofficehomeandbusinesslicenset5ddpb00fl48bhyrefcmcrarpdrvwtxtieutf8microsoft office home business license t5d office w year subscription contains bonanza word excel powerpoint outlook onenote publisher access skydrive gb storage free year skype minutes international calls free per month licenses computers either pcs macs however notable exceptions macs onenote publisher access not available macs office pc macs receive office updated mac version produced year pc version therefore expect office macs buying pcs changes office but earlier version update likely worth similarly buying macs dont already office may worth purchase but otherwise wait next year registration process clear easy complete registration computers also simple adding subscription skype account simple putting password unfortunately installation process not simple although installation problems mac eventually sorted pc eventually failed could not completed desite entirely uninstalling previous versions spening hours following various instructions,0.04676767676767677,negative,9.0,positive,positive
1198,ATCFWCFJ28WR9,0763855553,"Full disclosure: I was sent this item to review months ago but was afraid to install it because of all the negative reviews here. I finally put it on an 'extra' cheap laptop we have at home, not my own machine. It seems... ok, though I'm not sure what it's trying to be. I have worked in an Office environment in the workplace for I guess 15 years now and am used to having a version of everything that's a bit old (still using Office 2010, for instance). I find except for cosmetic changes, like the introduction of the ribbon interface with Office 2007, that I can usually live without an upgrade more than once every few years. I also am already using what I feel are better cloud-based collaboration tools. It seems like MS was trying with this to be a bit Apple, a bit Google, but not overall much different.

The product installed ok and runs ok, but I feel for those who have had to contact tech support. Been there; it's horrible. I don't know quite what happens when the license year runs out but am assuming the product will just stop working and I can revert back to my installed version of 2010. Whether that means I'll have to reinstall THAT, I don't know.

Overall: It's ok but I'm not sure why I'd want it.",Softwares,2013-09-28,3,positive,full disclosure sent item review months ago but afraid install negative reviews finally put extra cheap laptop home not machine seems ok though im not sure trying worked office environment workplace guess years version everything thats bit old still using office instance find except cosmetic changes introduction ribbon interface office usually live without upgrade every years also already using feel better cloudbased collaboration tools seems ms trying bit apple bit google but not overall much different installed ok runs ok but feel contact tech support horrible dont know quite happens license year runs but assuming stop working revert back installed version whether means ill reinstall dont know overall ok but im not sure id want,0.027922077922077924,negative,-5.0,negative,negative
1199,A4U27URFECK1U,0763855553,"I'm not sure why so many people are having problems downloading and installing Microsoft Office 365. As long as an account is setup before trying to downloading the product, it downloaded and installed easily for me. Yes, it took time. After all, this is a bloated Microsoft product. This version of Office is sort of a hybrid, or so it feels - partly in the cloud, but mostly on your computer. That it good for people on the go and need to access documents that may have been saved at different locations on different machines or devices. Documents can be saved to the Skydrive associated with your account. In order to use this program, unlike a standard office version, you must be logged into the account you created, or a previous account that can be linked to the subscription. The subscription includes free apps (must be downloaded from the app stores) for iPhone and I would imagine Android and Windows mobile as well, which allow viewing and editing documents as well as accessing the Skydrive from a mobile device (Don't tell the boss about this).

The new look of Office 365 is more in line with Windows 8, but it is flat, colorless and dull. Microsoft does not give you many options to change it either. There are three different themes to choose from - White, Light Gray and Dark Gray. Wow! Microsoft really? I would at least have expected a light blue like Office 2007 offered. At least if White or Light Gray is chosen there is a thin line of color at the bottom status bar, with dark gray chosen this is black. The color changes based on the program being used - blue for Word, green for Excel, etc. There is also a background pattern that can be chosen which is really just in the top right hand corner of the screen. These uninteresting patterns are grey, but vary in shade based on the ""theme"" chosen. Pretty unexciting.

As far as functionality goes, Office hasn't changed that much in the last few versions, there is a customizable ribbon at the top which changes based on the tab that is chosen. Microsoft has done away with any sort of shading or shadowing to make the ribbon stand out in any way, it is incredibly flat looking, which is kind of disconcerting, and at times confusing. Clicking on ""File"" (which for some reason always has a colored box around it) slides open another screen where there are other options. This is where more of a Windows 8 look comes into play (and a little bit more color). The options are pretty much the same as in other Windows versions, just presented differently. Save As offers an option to save to the computer as well as to the Skydrive. Microsoft installs a program that loads when the computer is started that keeps the Skydrive in sync with all the documents saved there. The icon in the computer's toolbar is a cloud with a green line moving from left to right. Because it is constantly synching, there is a noticeable, but not intolerable lag when typing, as compared to a non-cloud based system.

Office 365 comes with a license for up to 5 PC's or Macs which makes the $99.00 a year (at time the of review) price a good deal if utilizing all of them, since it offers the full Office suite, 20 GB storage on the Skydrive and 60 minutes of Skype per month all included in the subscription. It does not turn out to be such a good deal if it is only being used on one PC or Mac, in which case it might be better to get a non-subscription version which costs more upfront, but can be used until its obsolescence at no charge. The other versions offer the same features without the Skype credits and less storage space on the Skydrive. Windows 7 or 8 is required to run any new version of Microsoft Office product.

Microsoft Office is pretty much the world standard for software of this type. Other software has come and gone, so it is almost essential to own some version of Office these days. While Office 365 is not my favorite version that Microsoft has created, it's not that bad either. The lack of color makes their product boring and hard to navigate, and because there is no option to change this is frustrating. Microsoft needs to put some style into its office products.",Softwares,2013-09-27,3,positive,im not sure many people problems downloading installing microsoft office long account setup trying downloading downloaded installed easily yes took time bloated microsoft version office sort hybrid feels partly cloud but mostly computer good people go need access documents may saved different locations different machines devices documents saved skydrive associated account order program unlike standard office version must logged account created previous account linked subscription subscription includes free apps must downloaded app stores iphone would imagine android windows mobile well allow viewing editing documents well accessing skydrive mobile device dont tell boss new look office line windows but flat colorless dull microsoft not give many options change either three different themes choose white light gray dark gray wow microsoft really would least expected light blue office offered least white light gray chosen thin line color bottom status bar dark gray chosen black color changes based program blue word green excel etc also background pattern chosen really top right hand corner screen uninteresting patterns grey but vary shade based theme chosen pretty unexciting far functionality goes office hasnt changed much last versions customizable ribbon top changes based tab chosen microsoft done away sort shading shadowing make ribbon stand way incredibly flat looking kind disconcerting times confusing clicking file reason always colored around slides open another screen options windows look comes play little bit color options pretty much windows versions presented differently save offers option save computer well skydrive microsoft installs program loads computer started keeps skydrive sync documents saved icon computers toolbar cloud green line moving left right constantly synching noticeable but not intolerable lag typing compared noncloud based system office comes license pcs macs makes year time review price good deal utilizing since offers full office suite gb storage skydrive minutes skype per month included subscription not turn good deal one pc mac case might better get nonsubscription version costs upfront but obsolescence no charge versions offer features without skype credits less storage space skydrive windows required run new version microsoft office microsoft office pretty much world standard software type software come gone almost essential version office days office not favorite version microsoft created not bad either lack color makes boring hard navigate no option change frustrating microsoft needs put style office products,0.08125588179936004,negative,15.0,positive,positive
1200,A2KRKV07VKP0XF,0763855553,"Installed on mac Mini and MacBook Pro, also in my laptop. No problem and installed very easy with activations on all my devices.",Softwares,2013-09-27,4,positive,installed mac mini macbook pro also laptop no problem installed easy activations devices,0.43333333333333335,positive,-2.0,negative,negative
1201,A14PRSJB9Z7K5S,0763855553,"I needed to get office for my new computer and decided to give this a try.  It is so easy to load, and I like that I can get updates automatically.  If you need office, this is a great way to get all of the programs and never have your software out of date.

Even though this is the latest version, I can still access and read all of my files that were made with my old version (2007). It's nice to not have to worry about losing or not being able to get to old files.

A great way to purchase Office!",Softwares,2013-09-26,5,positive,needed get office new computer decided give try easy load get updates automatically need office great way get programs never software date even though latest version still access read files made old version nice not worry losing not able get old files great way purchase office,0.35774410774410775,positive,4.0,positive,positive
1202,A22CT4ZGGD2FJF,0763855553,"Let me start of by saying I've been using MS Office since the days of Windows 95. I honestly cannot keep up with all the names and versions Office has gone through over the years. First, I really do NOT like the subscription based model. I believe I should OWN the software I buy, not RENT it for a year. Also, the new technology of cloud services, etc are really unnecessary for the average home user. But your mileage and requirements may vary. This version of Office is installed on my laptop running Windows 8 and installation was simple and pain free. Now using the Office suite is somewhat different. There is a slight learning curve for the new menu's and features, but don't worry it isn't anything too mind-boggling. I really only use MS Word, and occasionally PowerPoint, so I cannot comment on the other programs. I don't think I will be buying another subscription Office suite after this expires. I will only buy software to own and install at my discretion. MS Office is the gold standard of office suites, and it really does work great. I am taking 1 star off because of the subscription model.",Softwares,2013-09-26,4,positive,let start saying ive using ms office since days windows honestly not keep names versions office gone years first really not subscription based model believe software not rent year also new technology cloud services etc really unnecessary average home user but mileage requirements may vary version office installed laptop running windows installation simple pain free using office suite somewhat different slight learning curve new menus features but dont worry isnt anything mindboggling really ms word occasionally powerpoint not comment programs dont think buying another subscription office suite expires software install discretion ms office gold standard office suites really work great taking star subscription model,0.06287878787878788,negative,1.0,positive,positive
1203,A2CZ98V784SRJ0,0763855553,"It's really hard to get any quantity of work down without Microsoft Office.  And this product, aside from all it's normal MS Office glory, has a nifty Office Cloud you can work from---even if you're stuck on a borrowed PC or Mac.  Sharing documents or working on them from multiple places is a breeze.

However, MS Office, I have somewhat against you!  This thing was a bear to install on my Windows 8 PC.  I actually had to uninstall then reinstall.  I also tried loading this to a Mac, same issues.  However, between the Win 8 attempt and the Mac install, I tried it on a Windows 7: everything installed like a dream.  I have no idea why this is fussy on some systems.  It does work FINE with them, but on some systems it seems a little awkward about installing.  So, clear a little space of time.",Softwares,2013-09-26,4,positive,really hard get quantity work without microsoft office aside normal ms office glory nifty office cloud work fromeven youre stuck borrowed pc mac sharing documents working multiple places breeze however ms office somewhat thing bear install windows pc actually uninstall reinstall also tried loading mac issues however win attempt mac install tried windows everything installed dream no idea fussy systems work fine but systems seems little awkward installing clear little space time,0.02,negative,6.0,positive,positive
1204,A2GP6XJ1V3MM3L,0763855553,"I was looking forward to what Office 365 had over my now ""old"" Word 2010, but after several weeks of use, I don't see anything really new or better. I already have Dropbox, and so saving to the ""Cloud"" isn't a big enticement. I use Gmail and stopped  using Outlook several years ago. I use Office on my desktop computer for Word, Excel and Powerpoint, so there is no advantage here with Office 365.

The features of Office 365 are no better than before, but again Microsoft changed the layout of the menus and where everything is. It's not hard to figure out, but I would rather just buy a standalone product that I don't have to pay for over and over for minor improvements. If you have more than one computer and are on the road--or if you need the latest in Word updates, then you are the ideal customer for this product.",Softwares,2013-09-26,3,positive,looking forward office old word but several weeks dont see anything really new better already dropbox saving cloud isnt big enticement gmail stopped using outlook several years ago office desktop computer word excel powerpoint no advantage office features office no better but microsoft changed layout menus everything not hard figure but would rather standalone dont pay minor improvements one computer roador need latest word updates ideal customer,0.1801997245179063,positive,2.0,positive,positive
1205,AGOH8N902URMW,0763855553,This is the standard for office suites as far as I an many others are concerned. This is a version that operates from the www. It has all the core applications of Office Professional. It has Publisher and Access as well. It is a wonderful option for a family in that it licens 5 devices. The only drawback is the yearly subscription of around $99.00. It is a very nice alternative for a family.,Softwares,2013-09-25,5,positive,standard office suites far many others concerned version operates www core applications office professional publisher access well wonderful option family licens devices drawback yearly subscription around nice alternative family,0.3833333333333333,positive,5.0,positive,positive
1206,A32HWG6H9W79NO,0763855553,I installed it and it does not work well with Windows 7. Actually I cannot find it on my computer now.  I don't know where it went.,Softwares,2013-09-22,3,positive,installed not work well windows actually not find computer dont know went,0.0,negative,0.0,negative,negative
1207,A3OIMUR42XIOFQ,0763855553,"I'm the proud owner / renter / reviewer of this product.

Only Microsoft knows for sure. They seem to have me down as an owner, which, considering that I have a ""not for sale"" marked copy is unusual. A letter to them a few days ago hasn't had a reply yet.

When you get this product there is no CD - just a card with a keycode on it. I did what I thought Microsoft wanted of me - downloaded the demo copy from them, and then entered the keycode. I now have a working copy, but did I just pay for the privilege?

Apart from that, this is the best way to buy Office. You can install this five times on five different computers which means that if you split the costs with four others you end up paying less than $20 a year (though Microsoft won't guarantee the price will be the same next year). You get the use of Office 365 days a year, with any improvements that transpire during that time.

I like Office considerably, and this is basically Office 2013. Because I use Office a lot, I'm used to things that people get upset about. For instance, I feel very positive about the Ribbon which other people don't like. I find it hard to recommend anything else, and as long as Microsoft keep offering this at a low price it's a no-brainer.

All I dislike about this is the installation problem I've mentioned. Just be sure that if you buy this, your account is correct.",Softwares,2013-09-21,4,positive,im proud owner renter reviewer microsoft knows sure seem owner considering not sale marked copy unusual letter days ago hasnt reply yet get no cd card keycode thought microsoft wanted downloaded demo copy entered keycode working copy but pay privilege apart best way office install five times five different computers means split costs four others end paying less year though microsoft wont guarantee price next year get office days year improvements transpire time office considerably basically office office lot im things people get upset instance feel positive ribbon people dont find hard recommend anything else long microsoft keep offering low price nobrainer dislike installation problem ive mentioned sure account correct,0.20849567099567104,positive,1.0,positive,positive
1208,A379DLIAF0MFM5,0763855553,"(Note to Mac users: OneNote, Access and Publisher not available.)

I have two computers for work, one is a desktop (iMac) that I use in my home office and the other is a MacBook Pro that I use on the road.

For me the SkyDrive is outstanding because it allows me to quickly and easily share my important Word docs, PowerPoint presentations and Excel spreadsheets to the SkyDrive where I can access them from either of my Macs and also from ANY computer via my account at [...] This also ensures that if something happens to one computer (or both), my important files are safe.

I can also access everything from my iPhone with the Office Mobile app. I also have a Kindle Fire, but it isn't supported at this time.

You can see all of your uploaded documents on the  ""My Office"" web page. You can also create new Word, Excel, PowerPoints there, too. Using the ""Web"" version to do so is very similar to Google Docs - only with more features/functionality.

Unlike other cloud-based sharing sites, saving to your SkyDrive is as simple as saving the document. For a Word doc, for example, the path is: File, Share, Save to SkyDrive. From there you have the option of saving it to your documents, which is a private folder, or to Shared/Public folder. (I uploaded a screenshot of this menu at the top of the Amazon product page).

The public folder is ideal for sharing videos and other large files with friends, family, etc. Microsoft hasn't quite perfected the public sharing side, but it is close. Since I'm on a Mac, I have the option of sharing via email, Message (IM), AirDrop or Vimeo. I would like to see one more choice: ""Direct Link,"" which would copy a shortened URL onto your clipboard that you could paste into anything.

I've also installed Office 365 onto my wife's MacBook and her iPhone. It's good to know we have ""room to grow"" should we get another computer or smartphone. Up to 5 computers are supported, and also 5 smartphones.

Installation. All you need is that Product Key despite the boxy packaging (a vestige from another era).

Installation is easy: Enter your product key at [...] You can then install Office onto your Mac (or PC). There is a drop-down menu with a choice between a Mac or a PC. Up to 5 machines

Same page for smartphones The drop-down menu lets you choose either Windows Phone, iPhone or Android phone. You can use Office apps on up to 5 devices. For my iPhone, I was instructed to enter my mobile phone number and it then sent an SMS with a url. I clicked that and a webpage opened then opened the AppStore to download the Office 365 app.

Final note: I advise all Office 365 users to make a copy (or two) of their product key (which comes on a business card-sized card) and store it in a safe place - better safe than sorry.",Softwares,2013-09-20,5,positive,note mac users onenote access publisher not available two computers work one desktop imac home office macbook pro road skydrive outstanding allows quickly easily share important word docs powerpoint presentations excel spreadsheets skydrive access either macs also computer via account also ensures something happens one computer important files safe also access everything iphone office mobile app also kindle fire but isnt supported time see uploaded documents office web page also create new word excel powerpoints using web version similar google docs featuresfunctionality unlike cloudbased sharing sites saving skydrive simple saving document word doc example path file share save skydrive option saving documents private folder sharedpublic folder uploaded screenshot menu top page public folder ideal sharing videos large files friends family etc microsoft hasnt quite perfected public sharing side but close since im mac option sharing via email message im airdrop vimeo would see one choice direct link would copy shortened url onto clipboard could paste anything ive also installed office onto wifes macbook iphone good know room grow get another computer smartphone computers supported also smartphones installation need key despite boxy packaging vestige another era installation easy enter key install office onto mac pc dropdown menu choice mac pc machines page smartphones dropdown menu lets choose either windows phone iphone android phone office apps devices iphone instructed enter mobile phone number sent sms url clicked webpage opened opened appstore download office app final note advise office users make copy two key comes business cardsized card store safe place better safe sorry,0.23143523143523143,positive,27.0,positive,positive
1209,A2KI3O8GZSZTHH,0763855553,"Works perfect, just what I needed to update all other software for office.
Easy to install, run and work with",Softwares,2013-09-20,5,positive,works perfect needed update software office easy install run work,0.7166666666666667,positive,4.0,positive,positive
1210,A1GQRGB8FGSLIZ,0763855553,"The software rental business is growing but at least Microsoft still has standalone version unlike Adobe and their CC product.  There are added benefits by purchasing Office 365 Home Premium;however, you are renting so if you decided not to renew you no longer own the rights to having Office 2013.  I had already purchased Office 365 Home Premium prior to the copy I received in the prime program.

The benefit of the subscription is you are allowed to have Office 2013 installed on 5 computers.  It is important to note that you will need to use the Microsoft account you used to register the software to install the software on the 5 computers.  There is no option to send other household members a link to install the software.  You do not need to stay logged once the software is installed.  It is also important to note that you will need Windows 7 or 8 to install Office 2013.

If you are already using Office 2010 I do not see any major improvement to move to Office 365. Office 2013 is very similar to Office 2010 but integrated with the cloud.

Here some of the biggest issues I have with Office 365 Home Premium.  I reached out to Microsoft support to verify my findings. I kept the complete chat log.

All these so called benefits / add-ons are only good for the person who signed up for Office 365 Home Premium.

20GB Skydrive, Skype Account, Office on Demand only apply one account.  There is no option to create a sub-account for household members. Your only option would be to share your account and password information. While I have no issue providing my spouse my information but I will not provide my credentials to my account.  You can sign them up a regular Microsoft account, so that gets a 5GB skydrive, Office Web Apps that integrates with Office 2013

That being said as the primary account holder you do get a good value. Microsoft recently added the Office App for Android and IOS.

I had a skydrive when they offered 25GB, so I now 45GB of cloud storage that I can sync between by laptop and desktop with a Skydrive install.

I rarely used Skype in the past and that will most likely continue even with the included minutes.  I still have not used the Office on Demand, so I cannot provide an opinion

You have to decide if Office 365 Home premium.  If there was more flexibility with household accounts I would rate a minimum of 4 stars.  If you are XP and Vista user you should not purchase this product.

If you work at a company that has an active Microsoft Enterprise Agreement you should check with the EA Administrator because you may have access to the Home Use Program which allows you to purchase Office 2013 for $10

Disclaimer: As a member of the Amazon Vine program I received this product without cost.  I already had a Office 365 subscription prior to the Vine copy.",Softwares,2013-09-18,3,positive,software rental business growing but least microsoft still standalone version unlike adobe cc added benefits purchasing office home premiumhowever renting decided not renew no longer rights office already purchased office home premium prior copy received prime program benefit subscription allowed office installed computers important note need microsoft account register software install software computers no option send household members link install software not need stay logged software installed also important note need windows install office already using office not see major improvement move office office similar office but integrated cloud biggest issues office home premium reached microsoft support verify findings kept complete chat log called benefits addons good person signed office home premium 20gb skydrive skype account office demand apply one account no option create subaccount household members option would share account password information no issue providing spouse information but not provide credentials account sign regular microsoft account gets 5gb skydrive office web apps integrates office said primary account holder get good value microsoft recently added office app android ios skydrive offered 25gb 45gb cloud storage sync laptop desktop skydrive install rarely skype past likely continue even included minutes still not office demand not provide opinion decide office home premium flexibility household accounts would rate minimum stars xp vista user not purchase work company active microsoft enterprise agreement check ea administrator may access home program allows purchase office disclaimer member vine program received without cost already office subscription prior vine copy,0.1399509803921568,positive,19.0,positive,positive
1211,AQ2CES8EL5X4A,0763855553,"I like this version of Office and I'm excited to delve into it.  Obviously, the Mac applications are disappointing, but I love the enhancements to Excel.  Gaining access to Access and Publisher for a fraction of the regular cost is an added plus.",Softwares,2013-09-18,4,positive,version office im excited delve obviously mac applications disappointing but love enhancements excel gaining access access publisher fraction regular cost added plus,0.05500000000000001,negative,6.0,positive,positive
1212,A23OPYGDX02SEH,0763855553,This was so easy to download! Great product and easy to get online.  I love this product and all office products.,Softwares,2013-09-05,5,positive,easy download great easy get online love office products,0.5416666666666667,positive,8.0,positive,positive
1213,A2FAFJLI5G0U86,0763855553,As expected the product was received on schedule and it was exactly what I was looking for. Installed it and it works fine!,Softwares,2013-08-30,5,positive,expected received schedule exactly looking installed works fine,0.18888888888888888,positive,2.0,positive,negative
1214,A3BCAE5TRPH27G,0763855553,Wonderful idea in my opinion. You get all the power and benefits of Microsoft Office on a subscription basis. First year comes to less than a hundred bucks if you buy on Amazon.,Softwares,2013-08-27,5,positive,wonderful idea opinion get power benefits microsoft office subscription basis first year comes less hundred bucks,0.3611111111111111,positive,6.0,positive,positive
1215,A3PTP8CNC3ULBU,0763855553,"I HAVE BEEN A PRIME CUSTOMER FOR A NUMBER OF YEARS AND THIS IS ONE OF MY FIRT REVIEWS; ALSO I HAVE A GREAT DEAL OF EXPERIENCE WITH LOADING SOFTWARE AND WORKING WITH COMPUTERS. DO NOT WASTE YOUR MONEY ON THIS SOFTWARE UNTIL MICROSOFT FIXES ITS CONFLICT ISSUES. I BOUGHT THIS SOFTWARE TO WORK ON TWO BRAND NEW LAPTOPS RUNNING WINDOWS 8 AND WAS TOLD EACH TIME BY A MICROSOFT TECHNICIAN-- THAT HAD USED THEIR ""BACK-DOOR"" CONNECTION THAT NOTHING WAS WRONG WITH THE LAPTOP OR ITS HARDWARE BUT THIER WERE 548 CONFLICTS CAUSING PROGRAMS TO SHUT DOWN AND STOP ON  THE LAPTOPS ----AND THEN WITHOUT SKIPPING A BEAT STATED FOR $169.00 AND FOR A ONE TIME FIX THEY WOULD FIX THESE CONFLICTS ARISING FROM THEIR PROGRAMS THEY WOULD FIX THEM.

DO NOT BUY A REAL RIP-OFF",Softwares,2013-08-25,1,negative,prime customer number years one firt reviews also great deal experience loading software working computers not waste money software microsoft fixes conflict issues bought software work two brand new laptops running windows told time microsoft technician backdoor connection nothing wrong laptop hardware but thier conflicts causing programs shut stop laptops without skipping beat stated one time fix would fix conflicts arising programs would fix not real ripoff,0.08727272727272728,negative,-7.0,negative,negative
1216,AB42YX3UFA8QJ,0763855553,"I hate the fact that Microsoft keeps ""improving"" Word and wasting my productivity re-learning your products. World wide it wastes an enormous amounts of time and money, I have yet to hear of anyone that likes Windows 8.",Softwares,2013-07-12,3,positive,hate fact microsoft keeps improving word wasting productivity relearning products world wide wastes enormous amounts time money yet hear anyone likes windows,-0.275,negative,-1.0,negative,negative
1217,A2XLMINXDJ75GR,0763855553,"Let me preface this by saying that I have used every version of MS-office (windows versions) since '95. In the past few years Microsoft has been working to make the products more intuitive for new-users; unfortunately those of us who have been using word and excel forever have to learn to deal with this. The latest version of MS Office is a fair compromise between the Office of old and the new ""ribbon"" interface.

Office 365 is basically a subscription to the latest office software and lets you INSTALL ON UP TO FIVE (5) COMPUTERS; office 2013 is currently included, but when office 2015 is released we should seamlessly upgrade.

Personally: In 2011 i graduated from college, and now i no longer have access to the academic discounts, and since i have 3 laptops and a desktop office 365 is the only affordable way for me to stay up-to-date with the latest office software.",Softwares,2013-07-09,4,positive,let preface saying every version msoffice windows versions since past years microsoft working make products intuitive newusers unfortunately us using word excel forever learn deal latest version ms office fair compromise office old new ribbon interface office basically subscription latest office software lets install five computers office currently included but office released seamlessly upgrade personally graduated college no longer access academic discounts since laptops desktop office affordable way stay uptodate latest office software,0.14886363636363636,positive,5.0,positive,negative
1218,ANX2L4NXZMXRD,0763855553,"I'VE YET TO USE THIS PROGRAM AND SEE IF I GET EVERYTHING THEY SAY I'M SUPPOSE TO GET, ESPECIALLY PUBLISHER, WHICH WAS THE MAIN REASON I ORDERED THE SOFTWARE. I NEED IT FOR MY CLASSES AND TO DO THINGS FOR MY CHURCH.  SO I WILL LET YOU KNOW.",Softwares,2013-06-25,3,positive,ive yet program see get everything say im suppose get especially publisher main reason ordered software need classes things church let know,0.08333333333333333,negative,0.0,negative,negative
